일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh)
2022-11-21 21:00,14.5,0,64,0,2,0,0,362.465,2.79
2022-11-21 22:00,14.1,0,71,0,7,0,0,362.465,0.66
2022-11-21 23:00,14.2,0,62,0,10,0,0,362.465,0.13
2022-11-22 00:00,14.3,0,62,0,5,0,0,362.465,0
2022-11-22 01:00,14.1,0,70,0,7,0,0,362.465,0.18
2022-11-22 02:00,13.9,0,67,0,10,0,0,362.465,0.16
2022-11-22 03:00,13.9,0,64,0,7,0,0,362.465,0.12
2022-11-22 04:00,14.5,0,65,0,7,0,0,362.465,0.1
2022-11-22 05:00,14.3,0,70,0,10,0,0,362.465,0.05
2022-11-22 06:00,14.3,0,79,0,10,0,0,362.465,0.17
2022-11-22 07:00,14.6,0,79,0,10,0,0,362.465,0.28
2022-11-22 08:00,15,0,77,0,10,0,0.03,362.465,8.82
2022-11-22 09:00,16.1,0,75,0,10,0,0.17,362.465,17.26
2022-11-22 10:00,16.4,0,75,0,10,0,0.2,362.465,22.48
2022-11-22 11:00,17.2,0,71,0,10,0,0.28,362.465,24.84
2022-11-22 12:00,17.7,0,74,0,10,0,0.23,362.465,25.09
2022-11-22 13:00,18.2,0,73,0,10,0,0.4,362.465,14.56
2022-11-22 14:00,17.8,0,76,0,10,0,0.2,362.465,22.09
2022-11-22 15:00,16.9,0.1,75,0,10,0,0.15,362.465,18.77
2022-11-22 16:00,16.9,0,87,0,10,0,0.19,362.465,3.73
2022-11-22 17:00,16.9,0,88,0,10,0,0.07,362.465,1.77
2022-11-22 18:00,15.7,1.4,95,0,10,0,0,362.465,0.21
2022-11-22 19:00,15.5,0,96,0,10,0,0,362.465,0.74
2022-11-22 20:00,15.2,0,94,0,10,0,0,362.465,0.05
2022-11-22 21:00,15.3,5.9,94,0,10,0,0,362.465,0
2022-11-22 22:00,15.2,0,93,0,10,0,0,362.465,0
2022-11-22 23:00,15.1,0,95,0,10,0,0,362.465,0
2022-11-23 00:00,15.3,2.4,96,0,10,0,0,362.465,0
2022-11-23 01:00,15.5,0,96,0,10,0,0,362.465,0.08
2022-11-23 02:00,15.2,0,95,0,10,0,0,362.465,0.03
2022-11-23 03:00,15.1,6.4,95,0,10,0,0,362.465,0
2022-11-23 04:00,15.1,0,92,0,10,0,0,362.465,0
2022-11-23 05:00,15,0,90,0,10,0,0,362.465,0
2022-11-23 06:00,15,0.5,88,0,10,0,0,362.465,0
2022-11-23 07:00,15.1,0,81,0,10,0,0,362.465,1.95
2022-11-23 08:00,15,0,85,0,10,0,0,362.465,21.22
2022-11-23 09:00,15.1,0,79,0,10,0,0.08,362.465,69.5
2022-11-23 10:00,15.1,0,83,0,8,0,0.31,362.465,111.65
2022-11-23 11:00,15.1,0,82,0,8,0,0.54,362.465,157.81
2022-11-23 12:00,15.7,0,76,0,8,0.2,1,362.465,174.57
2022-11-23 13:00,16.1,0,75,0,7,0.1,0.86,362.465,174.02
2022-11-23 14:00,15.9,0,76,0,7,0,0.69,362.465,134.31
2022-11-23 15:00,15.7,0,76,0,8,0,0.62,362.465,88.05
2022-11-23 16:00,15.4,0,74,0,6,0,0.44,362.465,33.99
2022-11-23 17:00,14.8,0,72,0,4,0.2,0.26,362.465,5.78
2022-11-23 18:00,14,0,67,0,2,0.2,0.02,362.465,4.49
2022-11-23 19:00,13.4,0,59,0,0,0,0,362.465,5.07
2022-11-23 20:00,12.8,0,70,0,6,0,0,362.465,2.2
2022-11-23 21:00,12.1,0,67,0,1,0,0,362.465,0.5
2022-11-23 22:00,11.4,0,68,0,4,0,0,362.465,0
2022-11-23 23:00,11.1,0,68,0,6,0,0,362.465,0
2022-11-24 00:00,11.2,0,66,0,0,0,0,362.465,0
2022-11-24 01:00,10.9,0,67,0,6,0,0,362.465,0.18
2022-11-24 02:00,10.9,0,67,0,3,0,0,362.465,0.18
2022-11-24 03:00,10.3,0,69,0,5,0,0,362.465,0.13
2022-11-24 04:00,10.2,0,72,0,4,0,0,362.465,0.02
2022-11-24 05:00,10,0,75,0,4,0,0,362.465,0
2022-11-24 06:00,9.6,0,77,0,2,0,0,362.465,0
2022-11-24 07:00,9.9,0,73,0,6,0,0,362.465,7.26
2022-11-24 08:00,10.3,0,73,0,5,0,0.06,362.465,63.77
2022-11-24 09:00,12.4,0,74,0,8,0.6,0.53,362.465,122.3
2022-11-24 10:00,14.2,0,75,0,9,0.1,0.69,362.465,173.37
2022-11-24 11:00,16.4,0,66,0,5,0.7,1.43,362.465,222.63
2022-11-24 12:00,16.4,0,66,0,8,1,1.72,362.465,219.18
2022-11-24 13:00,17.3,0,62,0,7,0.8,1.72,362.465,207.75
2022-11-24 14:00,17.3,0,60,0,1,1,1.64,362.465,193.78
2022-11-24 15:00,17.7,0,59,0,0,1,1.58,362.465,123.78
2022-11-24 16:00,16.8,0,58,0,0,1,1.02,362.465,38.46
2022-11-24 17:00,15.7,0,62,0,0,1,0.37,362.465,5.81
2022-11-24 18:00,13.9,0,72,0,0,0.1,0.02,362.465,5.36
2022-11-24 19:00,12.6,0,67,0,0,0,0,362.465,7.02
2022-11-24 20:00,11.8,0,60,0,0,0,0,362.465,6.43
2022-11-24 21:00,11.3,0,60,0,0,0,0,362.465,3.31
2022-11-24 22:00,11.1,0,63,0,0,0,0,362.465,0.32
2022-11-24 23:00,10.9,0,63,0,0,0,0,362.465,0
2022-11-25 00:00,10.9,0,67,0,0,0,0,362.465,0
2022-11-25 01:00,10.3,0,64,0,0,0,0,362.465,0.18
2022-11-25 02:00,10,0,67,0,0,0,0,362.465,0.18
2022-11-25 03:00,10,0,64,0,2,0,0,362.465,0.14
2022-11-25 04:00,10,0,62,0,0,0,0,362.465,0.1
2022-11-25 05:00,9.7,0,57,0,0,0,0,362.465,0.05
2022-11-25 06:00,9.2,0,59,0,2,0,0,362.465,0.16
2022-11-25 07:00,9.7,0,51,0,3,0,0,362.465,4.66
2022-11-25 08:00,10.1,0,47,0,4,0,0.01,362.465,52.95
2022-11-25 09:00,12.6,0,44,0,6,0.6,0.44,362.465,115.21
2022-11-25 10:00,17.6,0,43,0,5,0.8,1,362.465,167.3
2022-11-25 11:00,19.2,0,40,0,7,0.8,1.31,362.465,228.36
2022-11-25 12:00,21,0,29,0,4,1,2,362.465,220.95
2022-11-25 13:00,21,0,34,0,4,1,2.05,362.465,165.89
2022-11-25 14:00,21.5,0,40,0,3,1,1.97,362.465,132.36
2022-11-25 15:00,21.2,0,45,0,4,1,1.63,362.465,89.95
2022-11-25 16:00,20.2,0,49,0,3,1,1.05,362.465,33.62
2022-11-25 17:00,18.9,0,51,0,3,1,0.4,362.465,5.93
2022-11-25 18:00,17.4,0,60,0,2,0.2,0.02,362.465,5.21
2022-11-25 19:00,15.2,0,65,0,4,0,0,362.465,6.86
2022-11-25 20:00,14.5,0,65,0,6,0,0,362.465,5.6
2022-11-25 21:00,14.2,0,65,0,7,0,0,362.465,2.63
2022-11-25 22:00,14.1,0,67,0,8,0,0,362.465,0.66
2022-11-25 23:00,14.2,0,69,0,8,0,0,362.465,0.14
2022-11-26 00:00,14.9,0,76,0,8,0,0,362.465,0
2022-11-26 01:00,16.6,0,81,0,8,0,0,362.465,0.18
2022-11-26 02:00,16.6,0,79,0,8,0,0,362.465,0.16
2022-11-26 03:00,15.9,0,84,0,7,0,0,362.465,0.12
2022-11-26 04:00,15.1,0,88,0,6,0,0,362.465,0.1
2022-11-26 05:00,14.2,0,89,0,5,0,0,362.465,0.05
2022-11-26 06:00,13.7,0,88,0,4,0,0,362.465,0.17
2022-11-26 07:00,13.3,0,87,0,5,0,0,362.465,5.05
2022-11-26 08:00,13,0,85,0,2,0,0.06,362.465,54.58
2022-11-26 09:00,15.2,0,79,0,8,0.5,0.52,362.465,116.56
2022-11-26 10:00,16.6,0,78,0,8,0.1,0.49,362.465,136.77
2022-11-26 11:00,17.4,0,76,0,9,0.3,0.98,362.465,161.3
2022-11-26 12:00,16.5,0,58,0,9,0.1,0.58,362.465,147.84
2022-11-26 13:00,17,0,51,0,8,0.2,0.81,362.465,214.5
2022-11-26 14:00,18.5,0,51,0,0,0.9,1.75,362.465,177.85
2022-11-26 15:00,17.4,0,50,0,1,1,1.47,362.465,111.76
2022-11-26 16:00,17.9,0,50,0,0,1,0.93,362.465,35.44
2022-11-26 17:00,16.2,0,56,0,0,1,0.35,362.465,5.63
2022-11-26 18:00,14.8,0,59,0,0,0,0.01,362.465,5.23
2022-11-26 19:00,14.3,0,58,0,0,0,0,362.465,6.19
2022-11-26 20:00,14.1,0,59,0,0,0,0,362.465,5.2
2022-11-26 21:00,12.6,0,63,0,0,0,0,362.465,2.21
2022-11-26 22:00,11.7,0,67,0,0,0,0,362.465,0.36
2022-11-26 23:00,11,0,70,0,0,0,0,362.465,0
2022-11-27 00:00,10.6,0,67,0,0,0,0,362.465,0
2022-11-27 01:00,10.3,0,68,0,0,0,0,362.465,0.14
2022-11-27 02:00,10.1,0,68,0,0,0,0,362.465,0.12
2022-11-27 03:00,9.6,0,70,0,0,0,0,362.465,0.12
2022-11-27 04:00,9.5,0,70,0,0,0,0,362.465,0.08
2022-11-27 05:00,9,0,71,0,0,0,0,362.465,0
2022-11-27 06:00,9,0,68,0,0,0,0,362.465,0.07
2022-11-27 07:00,9.4,0,59,0,0,0,0,362.465,5.16
2022-11-27 08:00,10,0,57,0,0,0,0.02,362.465,53.45
2022-11-27 09:00,12.4,0,53,0,0,0.7,0.47,362.465,130.81
2022-11-27 10:00,16.4,0,48,0,2,1,1.09,362.465,168.8
2022-11-27 11:00,16.9,0,50,0,3,1,1.5,362.465,202.92
2022-11-27 12:00,17.5,0,54,0,6,1,1.6,362.465,186.36
2022-11-27 13:00,18,0,56,0,10,1,1.75,362.465,156.03
2022-11-27 14:00,18.3,0,60,0,10,1,1.44,362.465,106.78
2022-11-27 15:00,19.4,0,49,0,10,0.8,1.1,362.465,53.18
2022-11-27 16:00,18.3,0,56,0,10,0,0.57,362.465,17.36
2022-11-27 17:00,17.3,0,60,0,10,0,0.16,362.465,4.49
2022-11-27 18:00,16.2,0,65,0,10,0,0,362.465,5.01
2022-11-27 19:00,15.5,0,67,0,10,0,0,362.465,6.36
2022-11-27 20:00,15.3,0,67,0,10,0,0,362.465,3.7
2022-11-27 21:00,15.1,0,67,0,10,0,0,362.465,2.05
2022-11-27 22:00,16.7,0,72,0,10,0,0,362.465,0.31
2022-11-27 23:00,16,0,61,0,10,0,0,362.465,0
2022-11-28 00:00,15.5,0,55,0,10,0,0,362.465,0
2022-11-28 01:00,15.9,0,58,0,10,0,0,362.465,0.14
2022-11-28 02:00,16.7,0,66,0,10,0,0,362.465,0.12
2022-11-28 03:00,19.3,0,75,0,10,0,0,362.465,0.12
2022-11-28 04:00,19.4,0,77,0,10,0,0,362.465,0.08
2022-11-28 05:00,18.7,0,80,0,8,0,0,362.465,0
2022-11-28 06:00,18.8,0,83,0,9,0,0,362.465,0.22
2022-11-28 07:00,21.1,0,52,0,7,0,0,362.465,0.75
2022-11-28 08:00,22.3,0,47,0,8,0,0.01,362.465,15.99
2022-11-28 09:00,21.9,0,61,0,8,0.3,0.24,362.465,68.48
2022-11-28 10:00,22,0,65,0,6,0.1,0.39,362.465,127.39
2022-11-28 11:00,23.1,0,67,0,2,0.7,1.2,362.465,138.96
2022-11-28 12:00,24.1,0,57,0,6,1,1.93,362.465,98.88
2022-11-28 13:00,25.5,0,46,0,5,0.8,1.75,362.465,77.69
2022-11-28 14:00,26.5,0,43,0,7,0.5,1.16,362.465,77.71
2022-11-28 15:00,26.7,0,49,0,8,0.9,1.57,362.465,18.57
2022-11-28 16:00,24.4,0,60,0,10,0.3,0.54,362.465,6.03
2022-11-28 17:00,23,0,69,0,10,0,0.16,362.465,3.9
2022-11-28 18:00,23,0,70,0,10,0,0,362.465,4.2
2022-11-28 19:00,22.5,0,76,0,10,0,0,362.465,4.33
2022-11-28 20:00,22.4,0,77,0,10,0,0,362.465,3.36
2022-11-28 21:00,21.5,1.1,90,0,10,0,0,362.465,2.31
2022-11-28 22:00,20.7,0,95,0,10,0,0,362.465,0.58
2022-11-28 23:00,20.2,0,97,0,10,0,0,362.465,0.12
2022-11-29 00:00,19.9,18.3,98,0,10,0,0,362.465,0
2022-11-29 01:00,21,0,96,0,10,0,0,362.465,0.07
2022-11-29 02:00,20.8,0,95,0,10,0,0,362.465,0
2022-11-29 03:00,20.1,1.4,98,0,10,0,0,362.465,0
2022-11-29 04:00,19.7,0,99,0,10,0,0,362.465,0.02
2022-11-29 05:00,19.5,0,99,0,10,0,0,362.465,0.04
2022-11-29 06:00,18.1,0.7,99,0,10,0,0,362.465,0.16
2022-11-29 07:00,17.1,0,95,0,10,0,0,362.465,3.41
2022-11-29 08:00,16.1,0,94,0,10,0,0,362.465,10.48
2022-11-29 09:00,16.2,7.2,94,0,10,0,0,362.465,20.72
2022-11-29 10:00,15.7,0,98,0,10,0,0.04,362.465,24.13
2022-11-29 11:00,15.5,0,97,0,10,0,0.11,362.465,21.61
2022-11-29 12:00,15,9.3,89,0,10,0,0.01,362.465,44.84
2022-11-29 13:00,14.4,0,84,0,10,0,0.1,362.465,68.93
2022-11-29 14:00,14,0,77,0,10,0,0.3,362.465,33.18
2022-11-29 15:00,13.5,0,61,0,10,0,0.28,362.465,11.97
2022-11-29 16:00,12.6,0,64,0,10,0,0.11,362.465,2.18
2022-11-29 17:00,11.8,0,64,0,10,0,0.04,362.465,2.45
2022-11-29 18:00,10.6,0,67,0,10,0,0,362.465,0.5
2022-11-29 19:00,10.8,0,56,0,9,0,0,362.465,0.77
2022-11-29 20:00,10.7,0,55,0,1,0,0,362.465,0.04
2022-11-29 21:00,10.3,0,64,0,10,0,0,362.465,0.02
2022-11-29 22:00,10,0,66,0,10,0,0,362.465,0
2022-11-29 23:00,9.3,0,66,0,10,0,0,362.465,0
2022-11-30 00:00,8.7,0,72,0,10,0,0,362.465,0
2022-11-30 01:00,8.2,0,72,0,10,0,0,362.465,0.1
2022-11-30 02:00,8.1,0,68,0,10,0,0,362.465,0
2022-11-30 03:00,8,0,71,0,10,0,0,362.465,0
2022-11-30 04:00,7.8,0,74,0,10,0,0,362.465,0
2022-11-30 05:00,7.5,0,71,0,10,0,0,362.465,0
2022-11-30 06:00,7,0,71,0,10,0,0,362.465,0
2022-11-30 07:00,6.8,0,69,0,10,0,0,362.465,0.19
2022-11-30 08:00,6.6,0,67,0,10,0,0,362.465,4.63
2022-11-30 09:00,6.3,0,70,0,10,0,0,362.465,15.37
2022-11-30 10:00,6.1,0,66,0,10,0,0.06,362.465,21.14
2022-11-30 11:00,5.9,0,66,0,10,0,0.05,362.465,26.83
2022-11-30 12:00,5.9,0,70,0,10,0,0.16,362.465,33.84
2022-11-30 13:00,5.8,0,62,0,10,0,0.32,362.465,29.84
2022-11-30 14:00,5.2,0,64,0,10,0,0.21,362.465,28.49
2022-11-30 15:00,5.1,0,64,0,10,0,0.12,362.465,25.88
2022-11-30 16:00,4.7,0,69,0,9,0,0.1,362.465,8.4
2022-11-30 17:00,4.8,0,70,0,10,0,0.02,362.465,2.21
2022-11-30 18:00,4.6,0,71,0,9,0,0,362.465,0.2
2022-11-30 19:00,4.4,0,68,0,10,0,0,362.465,0.4
2022-11-30 20:00,4.3,0,66,0,10,0,0,362.465,0.04
2022-11-30 21:00,4.3,0,65,0,8,0,0,362.465,0
2022-11-30 22:00,4.4,0,67,0,10,0,0,362.465,0
2022-11-30 23:00,4.5,0,69,0,10,0,0,362.465,0
2022-12-01 00:00,4.5,0,66,0,8,0,0,368.121,0
2022-12-01 01:00,4.4,0,71,0,10,0,0,368.121,0.04
2022-12-01 02:00,4.3,0,67,0,10,0,0,368.121,0
2022-12-01 03:00,4.4,0,72,0,8,0,0,368.121,0
2022-12-01 04:00,4.1,0,66,0,10,0,0,368.121,0
2022-12-01 05:00,4.3,0,66,0,10,0,0,368.121,0
2022-12-01 06:00,4.3,0,67,0,8,0,0,368.121,0
2022-12-01 07:00,4.2,0,66,0,8,0,0,368.121,2.93
2022-12-01 08:00,4.5,0,67,0,8,0,0.02,368.121,33.77
2022-12-01 09:00,5.1,0,66,0,9,0,0.2,368.121,60.43
2022-12-01 10:00,5.4,0,64,0,8,0,0.32,368.121,80.63
2022-12-01 11:00,6.2,0,64,0,8,0.1,0.63,368.121,80.36
2022-12-01 12:00,5.6,0,65,0,9,0,0.42,368.121,107.36
2022-12-01 13:00,5.8,0,66,0,9,0,0.43,368.121,110.67
2022-12-01 14:00,6.2,0,62,0,9,0,0.38,368.121,78.07
2022-12-01 15:00,6.8,0,60,0,7,0.2,0.63,368.121,72.45
2022-12-01 16:00,6.4,0,63,0,8,0.1,0.36,368.121,30.15
2022-12-01 17:00,6.2,0,63,0,9,0.3,0.29,368.121,4.76
2022-12-01 18:00,5.7,0,64,0,5,0,0,368.121,3.14
2022-12-01 19:00,5.4,0,62,0,6,0,0,368.121,2.86
2022-12-01 20:00,5.7,0,57,0,6,0,0,368.121,0.69
2022-12-01 21:00,5.6,0,58,0,7,0,0,368.121,0.05
2022-12-01 22:00,5.7,0,58,0,7,0,0,368.121,0
2022-12-01 23:00,5.7,0,58,0,6,0,0,368.121,0
2022-12-02 00:00,6.2,0,59,0,8,0,0,368.121,0
2022-12-02 01:00,6.2,0,58,0,9,0,0,368.121,0.19
2022-12-02 02:00,6,0,61,0,9,0,0,368.121,0.19
2022-12-02 03:00,5.9,0,63,0,10,0,0,368.121,0.13
2022-12-02 04:00,7,0,79,0,10,0,0,368.121,0
2022-12-02 05:00,6.6,0,76,0,10,0,0,368.121,0
2022-12-02 06:00,6.6,0,74,0,10,0,0,368.121,0
2022-12-02 07:00,5.6,0,84,0,10,0,0,368.121,2.15
2022-12-02 08:00,5.4,0,83,0,10,0,0,368.121,34.93
2022-12-02 09:00,5.7,0.1,79,0,10,0,0,368.121,122.99
2022-12-02 10:00,6.8,0,61,0,8,0,0.23,368.121,201.97
2022-12-02 11:00,8.6,0,52,0,6,0.6,1.26,368.121,211.23
2022-12-02 12:00,8.6,0,55,0,7,0.4,1.25,368.121,220.87
2022-12-02 13:00,8.5,0,55,0,8,0.1,1.04,368.121,217.1
2022-12-02 14:00,8.6,0,54,0,9,0,0.98,368.121,162.13
2022-12-02 15:00,10,0,50,0,7,1,1.45,368.121,92.64
2022-12-02 16:00,9.4,0,52,0,7,0.8,0.89,368.121,25.76
2022-12-02 17:00,8.2,0,58,0,6,0.3,0.23,368.121,5.36
2022-12-02 18:00,7.2,0,63,0,5,0,0,368.121,4.92
2022-12-02 19:00,6.3,0,65,0,4,0,0,368.121,6.12
2022-12-02 20:00,5.9,0,66,0,2,0,0,368.121,4.15
2022-12-02 21:00,5.7,0,68,0,1,0,0,368.121,2.67
2022-12-02 22:00,5.9,0,70,0,7,0,0,368.121,0.31
2022-12-02 23:00,6.6,0,73,0,5,0,0,368.121,0
2022-12-03 00:00,7.3,0,76,0,3,0,0,368.121,0
2022-12-03 01:00,5.9,0,75,0,10,0,0,368.121,0.19
2022-12-03 02:00,6.6,0,73,0,10,0,0,368.121,0.2
2022-12-03 03:00,7.6,0,75,0,10,0,0,368.121,0.16
2022-12-03 04:00,8,0,73,0,10,0,0,368.121,0.07
2022-12-03 05:00,8.5,0,77,0,10,0,0,368.121,0.02
2022-12-03 06:00,8.8,0,81,0,10,0,0,368.121,0.14
2022-12-03 07:00,9.4,0,81,0,10,0,0,368.121,0.1
2022-12-03 08:00,9.5,0,84,0,10,0,0.02,368.121,3.48
2022-12-03 09:00,9.3,0.2,89,0,10,0,0.02,368.121,32.07
2022-12-03 10:00,9.9,0,90,0,9,0,0.06,368.121,56.26
2022-12-03 11:00,10.9,0,87,0,9,0,0.49,368.121,25.53
2022-12-03 12:00,11.2,0,88,0,10,0,0.14,368.121,27.17
2022-12-03 13:00,11.8,0,87,0,8,0,0.25,368.121,22.46
2022-12-03 14:00,11.9,0,87,0,10,0,0.32,368.121,19.64
2022-12-03 15:00,12,0,86,0,10,0,0.22,368.121,15.85
2022-12-03 16:00,12.3,0,84,0,9,0,0.12,368.121,4.09
2022-12-03 17:00,12.2,0,84,0,10,0,0,368.121,3.32
2022-12-03 18:00,12.2,0,86,0,10,0,0,368.121,1.17
2022-12-03 19:00,12,0,87,0,10,0,0,368.121,0.99
2022-12-03 20:00,11.7,0,89,0,10,0,0,368.121,0.12
2022-12-03 21:00,11.5,0.4,92,0,10,0,0,368.121,0
2022-12-03 22:00,11.8,0,84,0,10,0,0,368.121,0
2022-12-03 23:00,11.5,0,83,0,10,0,0,368.121,0
2022-12-04 00:00,10.9,0.7,86,0,10,0,0,368.121,0
2022-12-04 01:00,10.5,0,85,0,10,0,0,368.121,0.13
2022-12-04 02:00,10.1,0,83,0,10,0,0,368.121,0.09
2022-12-04 03:00,9.7,0.3,79,0,10,0,0,368.121,0
2022-12-04 04:00,9.9,0,75,0,10,0,0,368.121,0
2022-12-04 05:00,9.5,0,78,0,10,0,0,368.121,0
2022-12-04 06:00,8.9,0,78,0,10,0,0,368.121,0
2022-12-04 07:00,8.5,0,77,0,10,0,0,368.121,0.6
2022-12-04 08:00,8,0,73,0,9,0,0,368.121,12.8
2022-12-04 09:00,7.8,0,70,0,10,0,0.12,368.121,36.51
2022-12-04 10:00,8.1,0,73,0,10,0,0.41,368.121,50.06
2022-12-04 11:00,7.8,0,66,0,10,0,0.68,368.121,74.96
2022-12-04 12:00,8.4,0,64,0,8,0.1,0.91,368.121,103.87
2022-12-04 13:00,8.8,0,61,0,8,0,0.98,368.121,90.27
2022-12-04 14:00,8.6,0,60,0,7,0,1.04,368.121,69.58
2022-12-04 15:00,8.8,0,57,0,8,0.3,1.04,368.121,29.13
2022-12-04 16:00,8.2,0,57,0,10,0,0.35,368.121,9.29
2022-12-04 17:00,8,0,58,0,8,0,0.04,368.121,3.98
2022-12-04 18:00,7.7,0,56,0,10,0,0,368.121,3.4
2022-12-04 19:00,7.5,0,56,0,10,0,0,368.121,2.92
2022-12-04 20:00,7.2,0,55,0,6,0,0,368.121,1.61
2022-12-04 21:00,6.9,0,56,0,9,0,0,368.121,0.31
2022-12-04 22:00,6.6,0,58,0,8,0,0,368.121,0
2022-12-04 23:00,6.7,0,55,0,10,0,0,368.121,0
2022-12-05 00:00,6.8,0,51,0,9,0,0,368.121,0
2022-12-05 01:00,6.6,0,52,0,9,0,0,368.121,0.13
2022-12-05 02:00,6.5,0,54,0,10,0,0,368.121,0.14
2022-12-05 03:00,6.2,0,58,0,10,0,0,368.121,0.14
2022-12-05 04:00,6,0,65,0,10,0,0,368.121,0.03
2022-12-05 05:00,5.7,0,64,0,10,0,0,368.121,0
2022-12-05 06:00,5.6,0,68,0,10,0,0,368.121,0
2022-12-05 07:00,5.4,0,65,0,9,0,0,368.121,0.41
2022-12-05 08:00,5.3,0,65,0,9,0,0,368.121,6.75
2022-12-05 09:00,5.7,0,67,0,10,0,0.08,368.121,25.05
2022-12-05 10:00,5.8,0,60,0,10,0,0.33,368.121,49.66
2022-12-05 11:00,6.3,0,64,0,7,0.1,0.61,368.121,77.1
2022-12-05 12:00,6.4,0,63,0,10,0,0.66,368.121,63.65
2022-12-05 13:00,6.3,0,59,0,8,0,0.66,368.121,89.02
2022-12-05 14:00,7.5,0,59,0,8,0.2,1.1,368.121,129.28
2022-12-05 15:00,7.3,0,54,0,7,0.5,1.08,368.121,83.82
2022-12-05 16:00,6.7,0,60,0,7,0.4,0.54,368.121,27.57
2022-12-05 17:00,6.1,0,58,0,4,0.5,0.26,368.121,5.51
2022-12-05 18:00,5.7,0,60,0,3,0,0.01,368.121,4.39
2022-12-05 19:00,5.4,0,67,0,2,0,0,368.121,3.41
2022-12-05 20:00,5.2,0,63,0,1,0,0,368.121,2.05
2022-12-05 21:00,5.2,0,60,0,4,0,0,368.121,0.39
2022-12-05 22:00,5,0,56,0,1,0,0,368.121,0.02
2022-12-05 23:00,4.6,0,58,0,1,0,0,368.121,0
2022-12-06 00:00,4.6,0,58,0,3,0,0,368.121,0
2022-12-06 01:00,5,0,55,0,0,0,0,368.121,0.19
2022-12-06 02:00,4.9,0,59,0,1,0,0,368.121,0.14
2022-12-06 03:00,5,0,66,0,3,0,0,368.121,0.14
2022-12-06 04:00,4.8,0,65,0,2,0,0,368.121,0.07
2022-12-06 05:00,3.8,0,68,0,3,0,0,368.121,0
2022-12-06 06:00,4.3,0,67,0,7,0,0,368.121,0.05
2022-12-06 07:00,4.6,0,65,0,7,0,0,368.121,2.64
2022-12-06 08:00,6,0,64,0,9,0,0,368.121,29.32
2022-12-06 09:00,8.7,0,54,0,9,0,0.03,368.121,81.87
2022-12-06 10:00,9.8,0,46,0,8,0.3,0.62,368.121,149.98
2022-12-06 11:00,10.6,0,52,0,7,0.3,0.86,368.121,173.87
2022-12-06 12:00,12,0,45,0,8,0.8,1.73,368.121,166.16
2022-12-06 13:00,11.3,0,52,0,9,0.4,1.29,368.121,193.77
2022-12-06 14:00,12.1,0,50,0,7,0.6,1.29,368.121,170.96
2022-12-06 15:00,11.7,0,48,0,6,0.6,1.12,368.121,100.36
2022-12-06 16:00,11.4,0,49,0,8,0.6,0.69,368.121,28.97
2022-12-06 17:00,10.5,0,51,0,8,0.2,0.14,368.121,4.98
2022-12-06 18:00,10,0,51,0,6,0,0,368.121,5.16
2022-12-06 19:00,9.6,0,52,0,2,0,0,368.121,6.94
2022-12-06 20:00,9.1,0,56,0,6,0,0,368.121,4.88
2022-12-06 21:00,8.9,0,54,0,4,0,0,368.121,2.64
2022-12-06 22:00,8.9,0,52,0,4,0,0,368.121,0.53
2022-12-06 23:00,8.5,0,54,0,8,0,0,368.121,0
2022-12-07 00:00,7.8,0,58,0,6,0,0,368.121,0
2022-12-07 01:00,7.7,0,59,0,6,0,0,368.121,0.19
2022-12-07 02:00,8.3,0,60,0,9,0,0,368.121,0.14
2022-12-07 03:00,9.2,0,60,0,8,0,0,368.121,0.14
2022-12-07 04:00,8.7,0,64,0,9,0,0,368.121,0.07
2022-12-07 05:00,8.6,0,65,0,9,0,0,368.121,0
2022-12-07 06:00,9.1,0,65,0,9,0,0,368.121,0.16
2022-12-07 07:00,10.8,0,59,0,9,0,0,368.121,1.01
2022-12-07 08:00,11.1,0,62,0,9,0,0,368.121,16.88
2022-12-07 09:00,11.2,0,61,0,9,0,0.08,368.121,51.27
2022-12-07 10:00,11.6,0,59,0,8,0.1,0.34,368.121,128.48
2022-12-07 11:00,12.5,0,55,0,8,0.4,0.94,368.121,159.66
2022-12-07 12:00,12.6,0,52,0,8,0.4,1.09,368.121,210.77
2022-12-07 13:00,13.5,0,50,0,5,0.9,1.73,368.121,217.59
2022-12-07 14:00,13.7,0,49,0,1,0.9,1.73,368.121,183.11
2022-12-07 15:00,13.8,0,49,0,0,1,1.41,368.121,113.11
2022-12-07 16:00,13.1,0,45,0,0,1,0.9,368.121,34.32
2022-12-07 17:00,11.7,0,49,0,0,1,0.32,368.121,5.49
2022-12-07 18:00,10.8,0,51,0,0,0.2,0.01,368.121,5.2
2022-12-07 19:00,10.4,0,46,0,0,0,0,368.121,6.66
2022-12-07 20:00,9.2,0,54,0,0,0,0,368.121,5.39
2022-12-07 21:00,8.1,0,58,0,0,0,0,368.121,2.88
2022-12-07 22:00,7.6,0,59,0,0,0,0,368.121,0.48
2022-12-07 23:00,6.9,0,60,0,0,0,0,368.121,0
2022-12-08 00:00,6.4,0,64,0,0,0,0,368.121,0
2022-12-08 01:00,6,0,64,0,3,0,0,368.121,0.19
2022-12-08 02:00,5.9,0,62,0,1,0,0,368.121,0.19
2022-12-08 03:00,5.8,0,65,0,0,0,0,368.121,0.14
